,Unnamed: 0.1,Unnamed: 0,id,carat,cut,color,clarity,depth,table,x,y,z,price
26775,26775,6653,6653,0.3,Ideal,E,VVS1,60.0,57.0,4.41,4.38,2.64,1040
26776,26776,140444,140444,0.71,Premium,D,VVS2,58.1,59.0,5.93,5.91,3.44,3705
26777,26777,187527,187527,0.42,Very Good,H,SI1,63.7,56.0,4.78,4.75,3.03,700
26778,26778,127733,127733,1.5,Premium,E,VS2,62.5,59.0,7.26,7.31,4.55,13892
26779,26779,100349,100349,0.39,Very Good,G,VS2,63.1,58.0,4.62,4.7,2.94,787
26780,26780,136382,136382,0.61,Ideal,G,VS1,62.7,54.6,5.38,5.4,3.38,2240
26781,26781,8863,8863,0.3,Ideal,F,VVS1,61.6,55.0,4.33,4.35,2.67,858
26782,26782,141435,141435,0.9,Good,G,SI1,63.7,55.0,6.12,6.07,3.89,3669
26783,26783,178382,178382,0.32,Ideal,H,VS2,61.1,55.0,4.45,4.47,2.72,511
26784,26784,103826,103826,0.56,Ideal,D,VS2,60.6,56.0,5.31,5.36,3.23,1873
26785,26785,114238,114238,0.32,Premium,D,VS2,61.7,60.0,4.37,4.41,2.71,758
26786,26786,46942,46942,0.7,Very Good,G,SI2,63.1,57.0,5.64,5.69,3.57,1840
26787,26787,141415,141415,1.18,Ideal,F,VS1,62.1,55.0,6.76,6.8,4.21,9503
26788,26788,115956,115956,1.5,Premium,I,SI2,60.9,60.0,7.39,7.31,4.48,7198
26789,26789,41448,41448,1.68,Ideal,G,VS1,62.5,55.0,7.6,7.53,4.74,16626
26790,26790,123198,123198,1.53,Premium,H,SI1,60.1,60.0,7.54,7.51,4.5,11146
26791,26791,101859,101859,0.31,Ideal,I,SI1,61.9,57.0,4.32,4.36,2.69,408
26792,26792,10365,10365,0.38,Ideal,E,SI1,61.2,56.0,4.69,4.71,2.88,680
26793,26793,118537,118537,1.5,Premium,I,VS1,61.3,56.0,7.35,7.31,4.5,9494
26794,26794,161918,161918,1.24,Very Good,,SI1,61.3,61.0,6.95,7.01,4.29,5252
26795,26795,56526,56526,0.71,Ideal,G,SI1,61.6,54.0,5.76,5.79,3.55,2518
26796,26796,3676,3676,1.05,Ideal,F,SI2,62.6,54.0,6.52,6.56,4.09,3902
26797,26797,107695,107695,1.16,Ideal,I,VS2,62.1,56.0,6.74,6.78,4.2,5864
26798,26798,37915,37915,0.91,Premium,F,SI1,62.0,57.0,6.23,6.19,3.85,4155
26799,26799,110496,110496,0.3,Ideal,G,VS2,61.5,56.0,4.31,4.34,2.66,630
26800,26800,83377,83377,0.38,Very Good,E,VS2,60.5,61.0,4.66,4.7,2.83,763
26801,26801,46757,46757,0.7,Very Good,H,SI1,63.7,57.0,5.61,5.57,3.56,2214
26802,26802,170682,170682,0.71,Ideal,G,VS1,61.2,57.0,5.75,5.8,3.54,3332
26803,26803,122052,122052,0.9,Ideal,G,SI2,62.5,57.0,6.18,6.15,3.86,3394
26804,26804,187338,187338,0.26,Ideal,F,VVS2,60.1,57.0,4.17,4.19,2.51,590
26805,26805,36596,36596,1.01,Premium,F,VS2,61.5,59.0,6.44,6.39,3.94,5786
26806,26806,117800,117800,0.91,Very Good,G,VS1,63.7,55.0,6.15,6.09,3.9,4553
26807,26807,144263,144263,1.01,Good,H,SI1,63.9,60.0,6.33,6.29,4.04,4265
26808,26808,155760,155760,0.95,Premium,,SI2,62.1,58.0,6.3,6.26,3.91,5073
26809,26809,58908,58908,1.52,Ideal,F,SI1,61.9,56.0,7.35,7.39,4.57,11047
26810,26810,83598,83598,0.32,Premium,E,SI2,60.5,59.0,4.37,4.39,2.65,454
26811,26811,23943,23943,0.53,Premium,G,VS1,62.2,58.0,5.16,5.13,3.21,1659
26812,26812,38077,38077,0.78,Ideal,D,SI1,62.1,55.0,5.88,5.92,3.68,3312
26813,26813,130517,130517,0.73,Ideal,D,SI2,61.7,56.0,5.78,5.83,3.59,2702
26814,26814,138807,138807,0.31,Premium,H,SI1,61.7,59.0,4.37,4.36,2.69,467
26815,26815,160846,160846,0.31,Very Good,H,VVS2,62.8,57.0,4.31,4.34,2.71,625
26816,26816,101009,101009,1.35,Very Good,G,VS1,61.2,59.0,7.12,7.14,4.37,10669
26817,26817,83932,83932,0.7,Premium,G,SI1,62.3,58.0,5.66,5.72,3.54,2512
26818,26818,133763,133763,0.7,Ideal,I,VS1,62.4,56.0,5.71,5.68,3.56,2335
26819,26819,93530,93530,0.25,Very Good,F,VS2,62.4,55.0,3.99,4.02,2.5,535
26820,26820,46409,46409,1.05,Very Good,G,VS1,60.7,61.0,6.53,6.58,3.99,6762
26821,26821,69218,69218,0.41,Ideal,D,VVS2,61.3,56.0,4.82,4.85,2.96,1264
26822,26822,183941,183941,0.44,Ideal,G,VVS2,61.2,57.0,4.87,4.9,2.99,1103
26823,26823,162774,162774,1.05,Ideal,H,SI2,61.9,57.0,6.49,6.54,4.03,4137
26824,26824,61345,61345,1.21,Premium,E,SI1,60.1,60.0,6.89,6.86,4.14,7533
26825,26825,16300,16300,2.09,Premium,I,SI2,62.4,59.0,8.15,8.08,5.07,15092
26826,26826,73988,73988,0.35,Premium,H,SI1,62.0,59.0,4.53,4.51,2.81,650
26827,26827,184781,184781,0.24,Very Good,I,VVS1,62.4,59.0,3.96,3.98,2.47,432
26828,26828,136172,136172,2.01,Premium,G,SI2,62.7,58.0,7.99,8.03,5.04,15646
26829,26829,131852,131852,0.33,Ideal,E,SI1,61.7,55.0,4.44,4.41,2.73,743
26830,26830,81939,81939,2.17,Premium,H,SI1,61.9,58.0,8.37,8.27,5.12,18791
26831,26831,41348,41348,1.2,Premium,G,VS2,61.5,58.0,6.78,6.84,4.18,6843
26832,26832,136503,136503,1.01,Ideal,E,SI1,61.9,55.0,6.44,6.41,3.98,5748
26833,26833,69264,69264,1.02,Ideal,F,VS2,62.1,56.0,6.41,6.45,4.0,6175
26834,26834,102464,102464,2.01,Premium,H,SI1,62.0,60.0,8.01,7.94,4.97,15919
26835,26835,18730,18730,0.32,Very Good,G,VVS2,61.9,57.0,4.38,4.42,2.72,617
26836,26836,126835,126835,0.5,Very Good,D,VS1,60.7,58.0,5.11,5.13,3.12,2034
26837,26837,144506,144506,1.51,Premium,G,VS2,61.8,59.0,7.37,7.32,4.56,12681
26838,26838,44368,44368,0.52,Very Good,E,SI1,62.3,58.0,5.12,5.16,3.21,1917
26839,26839,106414,106414,0.71,Ideal,G,SI2,61.6,55.0,5.73,5.76,3.54,2387
26840,26840,193087,193087,0.5,Very Good,D,SI2,61.9,61.0,5.07,5.1,3.14,1340
26841,26841,176464,176464,0.4,Ideal,G,VVS1,61.1,57.0,4.78,4.81,2.93,1123
26842,26842,41478,41478,0.3,Ideal,F,VVS2,61.6,57.0,4.3,4.33,2.66,740
26843,26843,83621,83621,0.54,Ideal,E,SI1,61.2,56.0,5.25,5.28,3.22,1778
26844,26844,78420,78420,0.51,Premium,D,SI1,61.0,60.0,5.19,5.14,3.15,1355
26845,26845,64436,64436,1.0,Premium,I,SI2,62.7,59.0,6.39,6.33,3.98,3311
26846,26846,110872,110872,0.7,Premium,G,SI1,61.3,,5.73,5.71,3.5,2334
26847,26847,15239,15239,1.02,Ideal,F,VS2,61.1,57.0,6.49,6.52,3.97,6340
26848,26848,152713,152713,0.7,Ideal,G,SI2,62.1,55.0,5.73,5.7,3.55,2247
26849,26849,7627,7627,0.9,Premium,F,VS2,60.9,58.0,6.11,6.14,3.72,4274
26850,26850,78510,78510,1.53,Premium,I,VS1,62.1,58.0,7.31,7.36,4.56,8903
26851,26851,11935,11935,1.24,Ideal,F,SI1,61.1,57.0,6.95,6.97,4.25,7281
26852,26852,91949,91949,1.01,Premium,D,SI1,61.1,59.0,6.38,6.41,3.91,5708
26853,26853,24494,24494,2.0,Premium,J,SI2,62.9,59.0,8.09,8.0,5.05,13112
26854,26854,75918,75918,0.71,Ideal,F,SI1,61.8,56.0,5.7,5.74,3.53,2996
26855,26855,40432,40432,0.78,Ideal,H,VS2,61.4,56.0,5.99,5.95,3.67,2956
26856,26856,192151,192151,1.61,Ideal,H,VS2,62.0,57.0,7.48,7.51,4.66,12295
26857,26857,89974,89974,1.07,Ideal,H,SI2,61.2,56.0,6.66,6.57,4.05,4823
26858,26858,35987,35987,0.91,Premium,G,SI2,62.6,60.0,6.15,6.11,3.85,3459
26859,26859,964,964,0.35,Ideal,G,VS1,62.0,56.0,4.5,4.52,2.8,706
26860,26860,63967,63967,0.54,Premium,G,VS1,61.2,59.0,5.24,5.21,3.2,1694
26861,26861,127034,127034,1.21,Premium,I,SI1,62.1,58.0,6.78,6.81,4.22,4911
26862,26862,63108,63108,0.39,Ideal,E,VVS2,61.1,56.0,4.74,4.76,2.9,1432
26863,26863,127923,127923,1.15,Very Good,F,VVS2,62.4,59.0,6.71,6.73,4.19,10846
26864,26864,112583,112583,1.51,Very Good,G,VVS2,61.3,59.0,7.34,7.4,4.52,15708
26865,26865,139921,139921,1.02,Very Good,F,SI2,63.5,56.0,6.35,6.41,4.05,4488
26866,26866,153756,153756,0.31,Ideal,D,SI2,62.0,57.0,4.34,4.36,2.7,617
26867,26867,95550,95550,0.31,Very Good,I,VVS1,61.8,57.0,4.36,4.31,2.67,732
26868,26868,2769,2769,2.28,Good,,SI2,63.7,56.0,8.26,8.31,5.3,13892
26869,26869,55278,55278,0.9,Ideal,H,SI2,62.7,57.0,6.07,6.15,3.83,2717
26870,26870,186541,186541,2.05,Ideal,D,SI2,62.0,56.0,8.16,8.12,5.05,18062
26871,26871,67565,67565,0.71,Premium,F,SI1,62.6,58.0,5.71,5.67,3.55,2473
26872,26872,82350,82350,1.06,Premium,H,SI2,61.6,58.0,6.57,6.51,4.03,4662
26873,26873,98325,98325,1.22,Premium,G,VS2,62.7,58.0,6.83,6.78,4.27,8271
26874,26874,3254,3254,1.01,Premium,H,VS2,61.5,58.0,6.44,6.37,3.93,4824
26875,26875,31380,31380,2.01,Premium,F,SI2,58.4,61.0,8.39,8.28,4.81,17095
26876,26876,27389,27389,0.31,Ideal,D,VS2,61.6,55.0,4.34,4.33,2.67,942
26877,26877,98604,98604,0.39,Ideal,D,VS1,62.4,55.0,4.68,4.71,2.93,1171
26878,26878,158171,158171,1.01,Fair,D,SI1,65.8,59.0,6.25,6.2,4.06,4559
26879,26879,89115,89115,1.07,Ideal,F,SI2,61.7,56.0,6.6,6.55,4.06,4525
26880,26880,190618,190618,0.9,Premium,G,SI2,60.7,59.0,6.19,6.12,3.73,3697
26881,26881,174608,174608,0.53,Ideal,G,VVS2,62.2,55.0,5.17,5.22,3.23,1941
26882,26882,149926,149926,1.01,Ideal,G,SI1,60.7,57.0,6.44,6.48,3.93,5140
26883,26883,106176,106176,0.72,Premium,E,VS2,62.6,59.0,5.69,5.72,3.57,3285
26884,26884,13921,13921,0.4,Ideal,E,SI1,62.5,56.0,4.74,4.7,2.95,1047
26885,26885,179214,179214,1.0,Premium,E,SI1,61.6,62.0,6.36,6.39,3.93,4918
26886,26886,55545,55545,0.53,Premium,F,VS2,61.2,59.0,5.2,5.23,3.2,1440
26887,26887,163200,163200,1.0,Premium,E,SI1,62.0,61.0,6.3,6.39,3.94,4704
26888,26888,74338,74338,0.7,Ideal,I,VS1,62.2,54.0,5.68,5.72,3.54,2262
26889,26889,34794,34794,0.41,Premium,G,VS2,60.6,58.0,4.85,4.82,2.93,827
26890,26890,9108,9108,1.01,Ideal,H,SI1,62.1,57.0,6.42,6.44,3.99,4102
26891,26891,49386,49386,2.09,Very Good,H,SI2,60.5,60.0,8.24,8.31,5.02,15708
26892,26892,119337,119337,0.31,Ideal,H,VS2,61.5,57.0,4.36,4.33,2.67,628
26893,26893,89296,89296,0.32,Ideal,G,VS2,61.9,55.0,4.4,4.42,2.73,524
26894,26894,131163,131163,1.01,Premium,G,SI1,58.4,60.0,6.59,6.51,3.81,4975
26895,26895,91089,91089,0.41,Ideal,G,SI1,62.0,57.0,4.75,4.77,2.95,919
26896,26896,171913,171913,0.33,Ideal,I,VVS2,61.1,56.0,4.47,4.45,2.72,579
26897,26897,180445,180445,0.3,Premium,G,VS1,62.6,60.0,4.31,4.28,2.69,605
26898,26898,188124,188124,0.7,Ideal,I,VVS2,60.6,54.0,5.77,5.73,3.49,2709
26899,26899,185354,185354,1.07,Premium,I,VS1,61.6,59.0,6.6,6.56,4.05,5167
26900,26900,135368,135368,0.32,Premium,H,VS2,62.3,58.0,4.37,4.39,2.73,504
26901,26901,105189,105189,0.3,Ideal,H,VS1,62.1,57.0,4.32,4.3,2.67,675
26902,26902,188193,188193,1.01,Premium,D,VS2,61.7,59.0,6.47,6.36,3.95,7511
26903,26903,59318,59318,0.3,Ideal,H,IF,62.3,56.0,4.3,4.27,2.67,1013
26904,26904,93192,93192,1.25,Premium,H,VS2,62.5,60.0,6.89,6.83,4.3,6662
26905,26905,109432,109432,1.03,Very Good,H,SI1,59.2,59.0,6.56,6.6,3.88,4508
26906,26906,82930,82930,1.5,Very Good,G,VS1,61.5,60.0,7.17,7.31,4.47,10278
26907,26907,51688,51688,0.41,Ideal,G,VS2,61.9,56.0,4.72,4.76,2.94,811
26908,26908,127966,127966,0.31,Ideal,G,VS1,62.2,54.0,4.38,4.37,2.72,854
26909,26909,127933,127933,0.97,Ideal,G,SI1,61.5,56.0,6.37,6.41,3.92,4619
26910,26910,193024,193024,0.42,Premium,E,VS1,61.6,59.0,4.79,4.82,2.96,1219
26911,26911,171145,171145,0.42,Ideal,F,VS1,60.5,57.0,4.85,4.89,2.94,1031
26912,26912,36611,36611,2.21,Premium,H,SI2,62.3,60.0,8.32,8.27,5.17,15032
26913,26913,57361,57361,1.02,Very Good,E,VVS1,63.2,58.0,6.34,6.4,4.03,10766
26914,26914,45928,45928,0.3,Ideal,D,VS2,62.8,56.0,4.27,4.31,2.69,670
26915,26915,78645,78645,0.32,Ideal,G,VVS1,61.9,55.0,4.37,4.42,2.72,842
26916,26916,109527,109527,0.9,Very Good,E,SI2,63.4,58.0,6.0,6.08,3.83,3544
26917,26917,19094,19094,0.78,Ideal,E,VS2,60.2,56.0,5.98,6.0,3.63,3365
26918,26918,14314,14314,0.41,Ideal,F,VS1,61.4,56.0,4.78,4.8,2.94,1007
26919,26919,63433,63433,0.36,Ideal,E,VS2,61.5,56.0,4.6,4.62,2.83,708
26920,26920,110773,110773,1.02,Ideal,F,VVS1,62.5,56.0,6.45,6.5,4.05,9948
26921,26921,142669,142669,0.33,Ideal,D,VS2,61.8,56.0,4.42,4.39,2.72,1002
26922,26922,18723,18723,1.2,Ideal,F,SI1,62.2,56.0,6.77,6.81,4.23,7812
26923,26923,25719,25719,0.9,Ideal,E,SI1,62.2,55.0,6.13,6.16,3.83,3822
26924,26924,121165,121165,2.01,Good,I,I1,59.4,66.0,8.19,8.27,4.88,8361
26925,26925,169390,169390,0.5,Good,I,VS2,61.6,64.0,5.09,5.13,3.15,1148
26926,26926,106020,106020,1.11,Ideal,F,SI2,62.1,56.0,6.66,6.68,4.15,4242
26927,26927,151610,151610,0.33,Ideal,G,VS1,62.1,55.0,4.43,4.46,2.76,654
26928,26928,188828,188828,1.01,Premium,E,SI1,62.7,58.0,6.39,6.43,4.02,5504
26929,26929,145632,145632,0.31,Very Good,H,VS2,63.1,57.0,4.34,4.31,2.73,628
26930,26930,40650,40650,1.02,Premium,G,VS2,62.8,58.0,6.4,6.43,4.02,6229
26931,26931,136390,136390,1.13,Premium,F,SI1,60.8,61.0,6.79,6.74,4.11,5644
26932,26932,119510,119510,0.72,Good,E,VS2,61.4,61.0,5.72,5.77,3.53,3084
26933,26933,72950,72950,0.31,Ideal,H,VS1,62.2,56.0,4.35,4.32,2.7,544
26934,26934,78914,78914,0.76,Ideal,F,SI1,61.3,56.0,5.87,5.9,3.6,2671
26935,26935,50441,50441,0.76,Ideal,D,SI1,61.8,57.0,5.85,5.81,3.6,2898
26936,26936,22728,22728,1.04,Premium,G,VS2,61.7,56.0,6.58,6.52,4.04,6471
26937,26937,191960,191960,0.37,Ideal,D,VS1,61.1,56.0,4.63,4.64,2.83,910
26938,26938,160796,160796,0.71,Ideal,J,SI1,61.6,56.0,5.73,5.75,3.53,1873
26939,26939,60792,60792,0.59,Premium,D,SI1,62.6,55.0,5.43,5.39,3.38,1802
26940,26940,111845,111845,0.5,Premium,E,SI1,61.9,58.0,5.11,5.08,3.15,1372
26941,26941,14067,14067,0.31,Ideal,D,VS2,61.9,57.0,4.34,4.3,2.68,867
26942,26942,94109,94109,0.41,Premium,D,SI2,61.9,58.0,4.75,4.71,2.94,898
26943,26943,98948,98948,0.52,Premium,G,SI2,61.8,58.0,5.16,5.13,3.18,1056
26944,26944,155624,155624,0.53,Very Good,D,SI1,60.5,59.0,5.23,5.26,3.17,1603
26945,26945,47199,47199,0.35,Premium,F,VS2,62.9,58.0,4.53,4.48,2.83,906
26946,26946,85725,85725,1.0,Premium,F,VS1,61.2,58.0,6.39,6.43,3.93,7409
26947,26947,29786,29786,0.51,Very Good,E,SI1,63.0,57.0,5.04,5.07,3.19,1438
26948,26948,88804,88804,0.51,Ideal,F,VVS2,62.1,56.0,5.1,5.13,3.18,2074
26949,26949,140494,140494,0.92,Premium,I,VS2,60.0,62.0,6.38,6.34,3.81,3672
26950,26950,31708,31708,0.4,Ideal,E,SI1,61.9,57.0,4.7,4.75,2.92,810
26951,26951,9140,9140,0.4,Premium,E,SI1,61.1,60.0,4.73,4.75,2.9,704
26952,26952,113520,113520,0.31,Very Good,H,VS1,62.8,57.0,4.3,4.33,2.71,512
26953,26953,36856,36856,0.9,Premium,D,SI1,61.9,58.0,6.14,6.17,3.81,4381
26954,26954,80788,80788,1.5,Very Good,G,SI2,62.0,56.0,7.25,7.33,4.52,9970
26955,26955,151339,151339,1.25,Ideal,H,SI2,62.2,57.0,6.9,6.87,4.29,5390
26956,26956,66294,66294,1.0,Premium,J,SI2,62.5,59.0,6.35,6.39,3.98,3014
26957,26957,57448,57448,0.4,Very Good,J,VVS1,62.8,60.0,4.67,4.71,2.94,810
26958,26958,164093,164093,0.38,Very Good,F,SI1,61.1,57.0,4.7,4.73,2.88,680
26959,26959,92605,92605,0.9,Ideal,J,VS2,60.6,57.0,6.27,6.23,3.79,3256
26960,26960,120230,120230,0.91,Very Good,F,SI1,62.4,58.0,6.14,6.17,3.84,3958
26961,26961,41823,41823,0.9,Premium,I,SI2,61.5,59.0,6.13,6.17,3.79,3185
26962,26962,48369,48369,0.32,Ideal,F,VVS1,62.1,55.0,4.37,4.39,2.72,790
26963,26963,10169,10169,1.02,Premium,E,SI1,61.9,59.0,6.51,6.47,4.01,5797
26964,26964,192550,192550,1.0,Premium,G,SI2,62.4,60.0,6.4,6.37,3.98,4861
26965,26965,98824,98824,0.41,Ideal,I,SI1,61.6,57.0,4.79,4.75,2.93,876
26966,26966,178678,178678,0.5,Ideal,I,VVS2,61.9,58.0,5.06,5.09,3.14,1435
26967,26967,169585,169585,0.54,Premium,E,SI2,58.9,59.0,5.3,5.35,3.16,1409
26968,26968,156224,156224,0.34,Ideal,E,VVS1,61.2,56.0,4.5,4.53,2.76,865
26969,26969,91453,91453,0.53,Ideal,E,VS2,59.9,56.0,5.3,5.24,3.16,1838
26970,26970,105905,105905,0.7,Ideal,G,VVS1,62.5,56.0,5.65,5.67,3.54,3354
26971,26971,6409,6409,1.03,Premium,G,SI1,61.0,59.0,6.52,6.56,3.98,5007
26972,26972,78357,78357,1.01,Good,F,VS2,63.4,57.0,6.31,6.36,4.03,6607
26973,26973,84249,84249,1.2,Ideal,F,SI1,60.7,56.0,6.84,6.88,4.16,6947
26974,26974,166968,166968,0.5,Ideal,G,SI1,62.1,55.0,5.08,5.12,3.17,1132
26975,26975,172656,172656,0.55,Premium,F,SI2,61.0,60.0,5.28,5.23,3.2,1262
26976,26976,16298,16298,1.58,Ideal,H,VVS2,62.0,56.0,7.45,7.51,4.62,12061
26977,26977,182743,182743,1.22,Ideal,G,VS2,61.3,57.0,6.85,6.88,4.21,8669
26978,26978,121277,121277,2.3,Ideal,I,SI1,62.4,57.0,8.42,8.45,5.26,17689
26979,26979,54988,54988,0.34,Ideal,D,SI1,61.1,54.0,4.55,4.53,2.77,658
26980,26980,45772,45772,0.61,Premium,F,SI1,60.5,62.0,5.44,5.47,3.3,1944
26981,26981,57938,57938,1.02,Very Good,E,VS2,63.1,58.0,6.4,6.37,4.03,6375
26982,26982,42603,42603,0.31,Premium,E,SI1,62.3,61.0,4.31,4.26,2.67,698
26983,26983,171138,171138,0.4,Premium,G,VVS1,61.5,58.0,4.73,4.79,2.92,1168
26984,26984,67446,67446,0.53,Ideal,E,VS2,61.9,54.0,5.19,5.25,3.23,1801
26985,26985,91299,91299,0.41,Ideal,D,SI1,62.3,56.0,4.78,4.76,2.97,719
26986,26986,178858,178858,0.38,Ideal,G,VVS2,62.1,55.0,4.66,4.69,2.9,833
26987,26987,129965,129965,0.54,Ideal,G,VS2,61.9,56.0,5.24,5.2,3.23,1585
26988,26988,79117,79117,0.72,Ideal,F,SI2,61.1,56.0,5.77,5.81,3.54,2298
26989,26989,131893,131893,0.41,Ideal,F,VVS1,61.6,56.0,4.79,4.77,2.95,1326
26990,26990,176385,176385,1.01,Very Good,F,SI1,63.1,57.0,6.36,6.32,4.0,5226
26991,26991,96007,96007,1.53,Very Good,E,SI1,60.7,56.0,7.47,7.46,4.53,9240
26992,26992,181070,181070,0.52,Premium,H,VS1,61.1,58.0,5.19,5.23,3.18,1605
26993,26993,63126,63126,0.37,Ideal,G,SI1,61.4,56.0,4.61,4.63,2.84,531
26994,26994,137206,137206,0.31,Good,H,VS2,63.9,55.0,4.29,4.32,2.75,586
26995,26995,178606,178606,0.3,Ideal,F,SI1,62.6,57.0,4.27,4.29,2.68,515
26996,26996,83968,83968,0.91,Very Good,D,SI2,62.4,59.0,6.13,6.16,3.84,3618
26997,26997,81538,81538,0.41,Premium,,SI2,62.3,59.0,4.78,4.74,2.97,851
26998,26998,35604,35604,0.31,Ideal,D,VS2,59.9,57.0,4.4,4.43,2.63,734
26999,26999,16113,16113,0.9,Premium,H,SI2,61.7,58.0,6.1,6.14,3.78,3584
27000,27000,62197,62197,0.31,Good,H,VS1,63.1,58.0,4.31,4.35,2.73,435
27001,27001,52917,52917,0.27,Ideal,E,VS1,61.8,55.0,4.18,4.21,2.59,470
27002,27002,94023,94023,1.01,Very Good,E,SI1,62.4,59.0,6.33,6.37,3.96,4498
27003,27003,168128,168128,0.76,Premium,F,SI2,59.8,58.0,5.96,5.92,3.56,2121
27004,27004,75906,75906,1.02,Very Good,,VS1,59.4,61.0,6.49,6.53,3.88,6814
27005,27005,177259,177259,0.38,Ideal,,SI1,61.2,57.0,4.64,4.67,2.85,614
27006,27006,75929,75929,0.7,Ideal,E,SI2,61.7,57.0,5.72,5.67,3.51,2322
27007,27007,92588,92588,1.51,Premium,G,SI1,61.0,57.0,7.45,7.41,4.52,11817
27008,27008,84051,84051,1.0,Premium,G,SI2,60.7,61.0,6.54,6.51,3.96,4725
27009,27009,60643,60643,1.27,Ideal,H,SI2,61.6,58.0,6.93,6.97,4.27,7388
27010,27010,28392,28392,0.41,Ideal,E,SI1,61.9,56.0,4.8,4.78,2.96,635
27011,27011,4151,4151,0.3,Ideal,E,VVS2,62.2,53.0,4.34,4.39,2.71,842
27012,27012,50643,50643,2.04,Ideal,I,SI1,61.7,57.0,8.13,8.1,5.0,15377
27013,27013,173452,173452,0.7,Ideal,F,SI1,61.8,55.0,5.7,5.74,3.54,2191
27014,27014,8751,8751,0.34,Ideal,F,VS2,62.5,55.0,4.49,4.48,2.8,880
27015,27015,75227,75227,1.28,Premium,G,VS1,61.5,59.0,7.0,6.96,4.29,9880
27016,27016,45397,45397,0.55,Ideal,D,SI2,61.9,57.0,5.25,5.29,3.26,1319
27017,27017,170313,170313,0.72,Very Good,F,SI1,60.9,56.0,5.8,5.85,3.55,2573
27018,27018,120000,120000,0.63,Ideal,F,SI1,61.6,56.0,5.5,5.54,3.4,1980
27019,27019,21260,21260,0.31,Very Good,H,VS2,62.6,57.0,4.31,4.34,2.71,489
27020,27020,97939,97939,1.33,Premium,J,SI1,62.2,60.0,7.02,6.97,4.36,6300
27021,27021,92322,92322,0.55,Ideal,F,VS1,61.8,55.0,5.23,5.29,3.25,1980
27022,27022,154790,154790,2.01,Premium,I,VS1,59.3,60.0,8.3,8.24,4.91,18625
27023,27023,161900,161900,0.7,Premium,E,SI2,60.8,59.0,5.78,5.73,3.5,2361
27024,27024,121823,121823,1.1,Premium,G,SI2,61.9,59.0,6.61,6.58,4.08,4233
27025,27025,94441,94441,0.5,Good,E,SI1,63.2,57.0,5.07,5.1,3.22,1348
27026,27026,2321,2321,0.52,Very Good,E,VS2,62.0,54.0,5.16,5.23,3.22,1621
27027,27027,147612,147612,0.3,Very Good,G,VVS2,62.5,56.0,4.29,4.32,2.69,684
27028,27028,136294,136294,0.41,Ideal,F,VS1,62.0,55.0,4.77,4.8,2.97,1076
27029,27029,192930,192930,1.02,Ideal,H,SI1,62.0,57.0,6.44,6.48,4.0,4764
27030,27030,67171,67171,1.71,Premium,G,SI2,61.9,58.0,7.72,7.64,4.75,10553
27031,27031,168087,168087,0.31,Ideal,E,VS2,61.0,56.0,4.37,4.35,2.66,872
27032,27032,19437,19437,1.03,Premium,H,VS1,62.1,62.0,6.47,6.39,3.99,5550
27033,27033,15837,15837,1.2,Ideal,H,VS1,62.0,55.0,6.79,6.84,4.23,7730
27034,27034,111494,111494,1.13,Ideal,G,IF,61.6,57.0,6.66,6.7,4.12,9744
27035,27035,178800,178800,0.31,Ideal,H,SI1,61.7,56.0,4.33,4.36,2.68,572
27036,27036,104631,104631,0.3,Good,E,SI1,63.2,56.0,4.25,4.28,2.69,526
27037,27037,165457,165457,0.35,Ideal,D,VS1,61.4,57.0,4.51,4.54,2.78,761
27038,27038,110921,110921,0.41,Ideal,E,SI1,61.5,57.0,4.75,4.78,2.93,755
27039,27039,32923,32923,1.07,Ideal,E,SI2,61.7,57.0,6.56,6.61,4.06,5353
27040,27040,138014,138014,0.43,Ideal,G,VVS1,61.9,57.0,4.81,4.83,2.98,1207
27041,27041,107242,107242,0.3,Premium,I,VS1,61.6,59.0,4.35,4.32,2.67,608
27042,27042,30229,30229,1.52,Very Good,E,SI1,62.8,54.0,7.27,7.3,4.58,12308
27043,27043,65061,65061,2.04,Ideal,H,SI1,62.4,57.0,8.14,8.06,5.06,13320
27044,27044,130645,130645,0.71,Very Good,E,VS2,59.8,59.0,5.75,5.8,3.46,3270
27045,27045,55060,55060,1.03,Ideal,G,VS2,61.3,55.0,6.54,6.51,3.99,6607
27046,27046,146996,146996,0.41,Ideal,G,SI1,62.3,54.0,4.8,4.81,2.99,873
27047,27047,17307,17307,0.71,Ideal,E,VS2,61.2,56.0,5.73,5.75,3.52,3311
27048,27048,189765,189765,1.5,Ideal,I,SI2,61.3,55.0,7.34,7.4,4.52,7526
27049,27049,14398,14398,0.71,Premium,D,SI1,59.1,58.0,5.83,5.87,3.46,4042
27050,27050,39180,39180,1.51,Premium,G,SI2,62.3,60.0,7.3,7.24,4.53,7999
27051,27051,87870,87870,0.71,Very Good,I,VS1,61.9,60.0,5.73,5.76,3.55,2326
27052,27052,111038,111038,1.8,Ideal,D,SI2,62.1,57.0,7.79,7.76,4.84,14775
27053,27053,171518,171518,0.7,Very Good,F,SI1,61.1,59.0,5.64,5.61,3.45,2307
27054,27054,83302,83302,0.41,Ideal,E,VS2,61.7,55.0,4.77,4.8,2.95,871
27055,27055,151718,151718,0.9,Good,H,SI2,57.9,63.0,6.17,6.12,3.52,3160
27056,27056,57371,57371,0.43,Ideal,F,VVS2,61.1,57.0,4.88,4.9,2.98,1264
